domain_id	fold_label
4lhpF00	3.30.429
6ogmD00	3.30.429
4u5pA00	3.30.429
3c6vA00	3.30.429
4jj9C00	3.30.429
3ej7H00	3.30.429
3m20A00	3.30.429
3mb2B00	3.30.429
3n4dA00	3.30.429
1kptA00	3.30.430
3a2eA00	3.30.430
1f98A00	3.30.450
2gj3A00	3.30.450
1p97A00	3.30.450
1s67L00	3.30.450
2b02A01	3.30.450
3c8cB01	3.30.450
1p0zA00	3.30.450
4xmqA01	3.30.450
1d06A00	3.30.450
4kqdB00	3.30.450
5hwtB00	3.30.450
3c8cB02	3.30.450
6iouA02	3.30.450
2kdkA01	3.30.450
3li9A01	3.30.450
3bwlB00	3.30.450
2r78C00	3.30.450
1ztuA01	3.30.450
3mqqB00	3.30.450
3by8A00	3.30.450
4hh2B03	3.30.450
6kjuB01	3.30.450
3mr0A01	3.30.450
4ew7A00	3.30.450
4hh3A01	3.30.450
5iu1B00	3.30.450
3by9B01	3.30.450
6pxyA01	3.30.450
4hoiB00	3.30.450
3lyxB00	3.30.450
2oolA01	3.30.450
2v0uA00	3.30.450
4gw9A02	3.30.450
2z6cA00	3.30.450
5hsqA02	3.30.450
3eehA00	3.30.450
3li9A02	3.30.450
2qkpD00	3.30.450
3caxA02	3.30.450
5svgC00	3.30.450
3lidA02	3.30.450
6g1yA02	3.30.450
3a0rA01	3.30.450
1bywA00	3.30.450
5ereA02	3.30.450
2vlgC00	3.30.450
3fg8A00	3.30.450
3b33A00	3.30.450
4f3lA02	3.30.450
2ea9A01	3.30.450
4f3lA03	3.30.450
3h9wA00	3.30.450
2pd8B00	3.30.450
3volA00	3.30.450
5xgbA01	3.30.450
1oj5A00	3.30.450
4ywzB00	3.30.450
7a6pB01	3.30.450
3k3dA00	3.30.450
3ub8A00	3.30.450
3oloA00	3.30.450
3lidA03	3.30.450
2veaA02	3.30.450
6baoA02	3.30.450
4exoA00	3.30.450
4f3lB02	3.30.450
6pzjA02	3.30.450
3cwfA00	3.30.450
4k08A00	3.30.450
6zj8D01	3.30.450
3nhqA02	3.30.450
3e4pA03	3.30.450
4mn5A00	3.30.450
2jheA02	3.30.450
4jgpA02	3.30.450
3gdiA01	3.30.450
4dj3B01	3.30.450
4m4xA00	3.30.450
2ykfA02	3.30.450
3mfxB00	3.30.450
3ewkA03	3.30.450
3luqB00	3.30.450
3mxqC00	3.30.450
3ewkA01	3.30.450
3icyA00	3.30.450
4hh2C04	3.30.450
4ehoA04	3.30.450
2basA03	3.30.450
4jgpA01	3.30.450
6hmjA01	3.30.450
7l59A02	3.30.450
4lrzE02	3.30.450
3mjqA00	3.30.450
7prrB01	3.30.450
3rtyB01	3.30.450
4s21B02	3.30.450
5llwA01	3.30.450
3licA02	3.30.450
3fc7A00	3.30.450
3lifB01	3.30.450
4dj3B02	3.30.450
7xlqD01	3.30.450
2zbbA02	3.30.450
4hiaA00	3.30.450
5akpA02	3.30.450
4r3aA01	3.30.450
3lifA02	3.30.450
6fu4A01	3.30.450
3cloC01	3.30.450
3licA01	3.30.450
4i5sA02	3.30.450
3njaA01	3.30.450
1wa9A02	3.30.450
2w0nA00	3.30.450
1ll8A00	3.30.450
2m1cA00	3.30.450
1cqaA00	3.30.450
1skoA00	3.30.450
1skoB00	3.30.450
1d1jB00	3.30.450
4qwoB00	3.30.450
1yprA00	3.30.450
1j3wC00	3.30.450
7ct3A01	3.30.450
4ftxB01	3.30.450
3ms6A00	3.30.450
3kyeA00	3.30.450
6h5bB01	3.30.450
2jkgA00	3.30.450
1y4oA00	3.30.450
7yh1A01	3.30.450
3mmhA00	3.30.450
1f5mA00	3.30.450
3w2zA00	3.30.450
1tf1B00	3.30.450
3ci6B00	3.30.450
3mq0B02	3.30.450
2vzwB00	3.30.450
1ysqA00	3.30.450
4g3vA00	3.30.450
6p58A00	3.30.450
2gx5C00	3.30.450
1mkmA03	3.30.450
4y2fA00	3.30.450
3bjnA00	3.30.450
4bwiB01	3.30.450
2o0yB02	3.30.450
3ibjA02	3.30.450
1ykdB02	3.30.450
7lscA01	3.30.450
4dmzB01	3.30.450
3obfA00	3.30.450
3eeaA00	3.30.450
2g7uC02	3.30.450
1ykdB01	3.30.450
3citA00	3.30.450
5w1eA01	3.30.450
5hpfA00	3.30.450
4lrzE01	3.30.450
3oovA00	3.30.450
3e98B00	3.30.450
4mmnA00	3.30.450
3r4kA02	3.30.450
3k2nA00	3.30.450
4iuhA00	3.30.450
5tjjB02	3.30.450
4r70B01	3.30.450
6g20A01	3.30.450
4o01D01	3.30.450
3d3oA00	3.30.450
2w1rA00	3.30.450
5llyA02	3.30.450
3dbaA00	3.30.450
1stzA02	3.30.450
2vjwA00	3.30.450
5y6iA02	3.30.450
6uv8A01	3.30.450
4bwiB02	3.30.450
2xssA00	3.30.450
2qybA00	3.30.450
2xrnA02	3.30.450
3o5yB00	3.30.450
1mc0A01	3.30.450
3hcyA00	3.30.450
4g3wA00	3.30.450
3e0yA00	3.30.450
4gw9A01	3.30.450
7jsnA02	3.30.450
2k31A00	3.30.450
1ifqB00	3.30.450
1h8mA00	3.30.450
6j7xC01	3.30.450
2dmwA01	3.30.450
2hf6A00	3.30.450
1nrjA00	3.30.450
1w63Q00	3.30.450
2fh5A01	3.30.450
4p6zM01	3.30.450
2xa7M01	3.30.450
5ck3C00	3.30.450
3pr6A00	3.30.450
2j3wC00	3.30.450
2j3tD01	3.30.450
2j3tC00	3.30.450
3cueC00	3.30.450
3ix3A00	3.30.450
1l3lA01	3.30.450
3qp1A00	3.30.450
2q0oA01	3.30.450
5l09B00	3.30.450
2avxA00	3.30.450
6cc0A01	3.30.450
5l10B00	3.30.450
7r3eB02	3.30.450
3jvvA01	3.30.450
2ewvA01	3.30.450
2pt7C01	3.30.450
1p9rA01	3.30.450
5fl3A01	3.30.450
2gzaA01	3.30.450
3dteA03	3.30.450
1yaxB00	3.30.450
4nkpA01	3.30.450
3fpwA01	3.30.450
6bwsB00	3.30.450
2a2lC00	3.30.450
4clcA00	3.30.450
2va0A00	3.30.450
3kyzA00	3.30.450
3pxpA02	3.30.450
5x6vF00	3.30.450
3r7wC02	3.30.450
5x6vG00	3.30.450
3r7wB02	3.30.450
3tw8A01	3.30.450
3v67A01	3.30.450
1zhhB01	3.30.450
2fz0A00	3.30.450
2gnxA02	3.30.450
2mj6A00	3.30.450
4gj4D00	3.30.450
2p04A00	3.30.450
8hbfB02	3.30.450
3zq5A03	3.30.450
6baoA03	3.30.450
3nhqC03	3.30.450
4q0jA03	3.30.450
4r70B03	3.30.450
7l5aA02	3.30.450
4ehoB03	3.30.450
2ykfA01	3.30.450
3b42A00	3.30.450
3lr5A00	3.30.450
3u2aA00	3.30.450
3ue3A02	3.30.450
3eqvA02	3.30.450
6kghA02	3.30.450
3p01A02	3.30.450
3t4lA02	3.30.450
3eoiA00	3.30.450
4ihqA01	3.30.450
2oap101	3.30.450
3sfvB01	3.30.450
4fzlA02	3.30.450
2xmxA02	3.30.450
5c17A00	3.30.450
3f2gA00	3.30.450
3vkwA01	3.30.450
6grrB01	3.30.457
3k1lA02	3.30.457
3k1lA01	3.30.457
3vz9B00	3.30.457
2ftxA00	3.30.457
4dzoA02	3.30.457
3hj4A02	3.30.460
3oguA03	3.30.460
1knyA01	3.30.460
2bcqA03	3.30.460
4ebjA01	3.30.460
4fh3A02	3.30.460
3h37A01	3.30.460
3b0xA03	3.30.460
6ywnA01	3.30.460
2rffA00	3.30.460
1r89A02	3.30.460
2ihmB03	3.30.460
5hr9A01	3.30.460
4p4mA02	3.30.460
3c18A01	3.30.460
1px5A01	3.30.460
4s3nA01	3.30.460
1vj7B02	3.30.460
1miwA01	3.30.460
3jyyA01	3.30.460
2be3B01	3.30.460
3upsA00	3.30.460
1no5B00	3.30.460
6p8uA01	3.30.460
1ou5A01	3.30.460
4wcwA01	3.30.460
2o5aA01	3.30.460
4zrlA01	3.30.460
4xq7A01	3.30.460
7x4pA01	3.30.460
7x4qA01	3.30.460
2pbeA01	3.30.460
4at7A02	3.30.460
1f5aA02	3.30.460
2nrkA00	3.30.460
7qprA02	3.30.460
6iw6A02	3.30.460
1ylqA00	3.30.460
6fgjA01	3.30.460
1v4aA02	3.30.460
3nybA02	3.30.460
6s2vC02	3.30.460
7ztbB01	3.30.460
3aqlA01	3.30.460
2id1A01	3.30.460
2w9mB03	3.30.460
4at7B02	3.30.460
3wfoA01	3.30.460
3k7dA02	3.30.460
1wotA00	3.30.460
2bbhA01	3.30.460
3bhcA01	3.30.460
3nvoA01	3.30.460
4egwA01	3.30.460
2hn1A01	3.30.460
1gpjA01	3.30.460
5yjlB01	3.30.460
4wqkA00	3.30.460
2fclA00	3.30.460
8an5A01	3.30.460
4wh5A00	3.30.460
2b4vA02	3.30.460
3er9B03	3.30.460
3ef2A02	3.30.460
5b3pA00	3.30.460
7z7vC01	3.30.460
7z0sE01	3.30.460
7q5yB01	3.30.460
7arcC01	3.30.460
3mcrA00	3.30.460
6u8yK01	3.30.460
4jlxA02	3.30.460
4oagB02	3.30.460
7lt2A01	3.30.460
2vfrA02	3.30.465
2bvfA02	3.30.465
1zr6A02	3.30.465
1e0yA02	3.30.465
1ffvC03	3.30.465
4zohB02	3.30.465
2gqtA02	3.30.465
2i0kA02	3.30.465
1uxyA03	3.30.465
2e1qC04	3.30.465
2w3sA04	3.30.465
1w1oA02	3.30.465
4pytA02	3.30.465
1hskA01	3.30.465
5jzxD02	3.30.465
1f0xA03	3.30.465
1t3qC02	3.30.465
4bbyA03	3.30.465
2nqwA00	3.30.465
2r2zA00	3.30.465
2yvsA01	3.30.465
2p3hA00	3.30.465
2p4pA00	3.30.465
3fw8A02	3.30.465
3laeA00	3.30.465
2p13A00	3.30.465
2pliA00	3.30.465
3pm9A02	3.30.465
2oaiA00	3.30.465
2ipiA01	3.30.465
2uuuA02	3.30.465
3hsuA01	3.30.465
2o3gA00	3.30.465
6eo5B01	3.30.465
3a2kA03	3.30.465
1a3gA01	3.30.470
5u3fB01	3.30.470
6xu3D01	3.30.470
4tm5A01	3.30.470
3daaA01	3.30.470
3wwhA01	3.30.470
4dqnA01	3.30.470
3snoA01	3.30.470
5ce8A01	3.30.470
1kt8A01	3.30.470
4jxuA01	3.30.470
7neaA01	3.30.470
2y4rA01	3.30.470
1i2kA01	3.30.470
8onjA01	3.30.470
3lulA01	3.30.470
7z79A01	3.30.470
2zgiA01	3.30.470
3cswC01	3.30.470
3qqmA01	3.30.470
3cebA01	3.30.470
1kjqB03	3.30.470
4mamB03	3.30.470
2z04B03	3.30.470
4e4tA03	3.30.470
2pbzA02	3.30.470
2q7dA02	3.30.470
2cnqA02	3.30.470
3t7aA02	3.30.470
3orqA02	3.30.470
1a9xA06	3.30.470
1a9xA02	3.30.470
1iowA02	3.30.470
3k5iA03	3.30.470
3kreA02	3.30.470
1kutA02	3.30.470
7pupA01	3.30.470
6melB01	3.30.470
1eucB01	3.30.470
1jllB01	3.30.470
5tdeA01	3.30.470
2i87B02	3.30.470
1gsoA03	3.30.470
6dgiA02	3.30.470
1wr2A01	3.30.470
3tiiB02	3.30.470
1z2nX02	3.30.470
1w96C04	3.30.470
3wnzA03	3.30.470
4fflA02	3.30.470
3r5xD02	3.30.470
5h80B03	3.30.470
3va7A02	3.30.470
3df7A02	3.30.470
1dv2A02	3.30.470
7tn8A01	3.30.470
4dimA03	3.30.470
1e4eB01	3.30.470
3lp8A03	3.30.470
1vkzA03	3.30.470
1auvA03	3.30.470
3vpbB03	3.30.470
2pvpA02	3.30.470
5dmxB02	3.30.470
1ehiA02	3.30.470
1glvA02	3.30.470
2olsA02	3.30.470
1m0wA02	3.30.470
2hgsA02	3.30.470
2pn1A03	3.30.470
1uc8A03	3.30.470
4iwxA03	3.30.470
1kblA06	3.30.470
3votB02	3.30.470
5i47B03	3.30.470
5hv6A02	3.30.470
2wyoD02	3.30.470
4hnvB01	3.30.470
3tw6C01	3.30.470
1xdnA02	3.30.470
6rarI01	3.30.470
2cfmA02	3.30.470
3qwuA02	3.30.470
6p0cA03	3.30.470
6imjA01	3.30.470
1b04A01	3.30.470
2hivA02	3.30.470
1xk5A01	3.30.470
4glwA01	3.30.470
6kduA02	3.30.470
1ckmA01	3.30.470
3rtxA01	3.30.470
1s68A02	3.30.470
4pz6A02	3.30.470
3kyhC01	3.30.470
4d05A02	3.30.470
1a0iA03	3.30.470
1fviA03	3.30.470
2vugA03	3.30.470
1vs0A02	3.30.470
3vnnA00	3.30.470
3l2pA03	3.30.470
3ty5A01	3.30.470
2x5rA01	3.30.470
3tekA00	3.30.470
6hxiA01	3.30.470
5teqA01	3.30.470
4ckbA01	3.30.470
4o4bB00	3.30.470
1tzdA00	3.30.470
2iewB00	3.30.470
4frfA00	3.30.470
3d7jA00	3.30.479
2obaA00	3.30.479
1b66A00	3.30.479
1y13A00	3.30.479
2dj6B00	3.30.479
3jygA00	3.30.479
4pc3C02	3.30.479
1tfeA01	3.30.479
4pc3C03	3.30.479
1xb2B03	3.30.479
1xb2B02	3.30.479
7vhqU01	3.30.479
1winA01	3.30.479
2rpbA00	3.30.479
2zuoA10	3.30.479
1as4A02	3.30.497
5c98A01	3.30.497
1jrrA02	3.30.497
2h4pA01	3.30.497
1mtpA01	3.30.497
4p0fA01	3.30.497
1db2A01	3.30.497
4dteA01	3.30.497
2peeA01	3.30.497
1ovaA02	3.30.497
3ndaA01	3.30.497
1wz9A01	3.30.497
3pzfA02	3.30.497
1jmoA01	3.30.497
1attB02	3.30.497
4au2B01	3.30.497
2wxwA02	3.30.497
1i99I01	3.30.497
3stoA01	3.30.497
3le2A01	3.30.497
4r9iA01	3.30.497
3f1sA01	3.30.497
3ozqA02	3.30.497
2r9yA01	3.30.497
5inwA01	3.30.497
4dy0B01	3.30.497
4if8B01	3.30.497
2oayA01	3.30.497
1imvA02	3.30.497
1c8oA01	3.30.497
1jjoC01	3.30.497
1acoA01	3.30.499
2b3yA03	3.30.499
2b3yA01	3.30.499
1c96A03	3.30.499
4kp1A01	3.30.499
4kp1A02	3.30.499
1l5jA05	3.30.499
1l5jA04	3.30.499
1zs8A01	3.30.500
7zqiA01	3.30.500
4iiqC02	3.30.500
3l9rA01	3.30.500
1zt4C01	3.30.500
1lqvB00	3.30.500
1hyrC01	3.30.500
1t7vA01	3.30.500
3fruA01	3.30.500
3dbxA01	3.30.500
3jvgA01	3.30.500
3d2uE01	3.30.500
1kcgC00	3.30.500
4g59B00	3.30.500
4ffeX00	3.30.500
1a6zA01	3.30.500
3it8D01	3.30.500
1pqzA01	3.30.500
1c16A01	3.30.500
6a97C01	3.30.500
2ia1A01	3.30.500
2nykA01	3.30.500
2o5nA02	3.30.500
4g59C02	3.30.500
4bkwA03	3.30.500
2xqyA01	3.30.500
1fu5A00	3.30.505
1d4tA00	3.30.505
2ablA02	3.30.505
1h9oA00	3.30.505
3us4A00	3.30.505
2eobA01	3.30.505
2ci9B00	3.30.505
1a1aB00	3.30.505
1nrvA00	3.30.505
3gxwC00	3.30.505
2l3tA02	3.30.505
6pxcA00	3.30.505
1i3zA00	3.30.505
1ayaA00	3.30.505
3buxB03	3.30.505
1x6cA00	3.30.505
2oq1A03	3.30.505
3mazA00	3.30.505
2el8A01	3.30.505
2crhA01	3.30.505
1wquA00	3.30.505
2gsbA01	3.30.505
1m61A01	3.30.505
2vifA01	3.30.505
2c9wA01	3.30.505
2xp1A01	3.30.505
3qwxX01	3.30.505
2bbuA00	3.30.505
1xa6A01	3.30.505
1rpyB00	3.30.505
1milA00	3.30.505
2dx0A00	3.30.505
2xp1A02	3.30.505
4z32C02	3.30.505
2ci8A01	3.30.505
1bf5A04	3.30.505
2dx0B01	3.30.505
1y1uA04	3.30.505
1uurA04	3.30.505
2izvA00	3.30.505
1rjaA00	3.30.505
2cr4A01	3.30.505
1luiA00	3.30.505
2cs0A01	3.30.505
2eo6A01	3.30.505
2knoA01	3.30.505
2dvjA01	3.30.505
2kgyA00	3.30.505
3k2tA01	3.30.505
1d5tA02	3.30.519
1ltxR02	3.30.519
1fm4A00	3.30.530
1tw0A00	3.30.530
5i8fA00	3.30.530
2flhB00	3.30.530
2nn5A00	3.30.530
2ldkA00	3.30.530
3rt0C00	3.30.530
3klxB00	3.30.530
5e4bA00	3.30.530
3rd6A00	3.30.530
2i9yA00	3.30.530
2vneA01	3.30.530
4xrtA02	3.30.530
4r7kA00	3.30.530
2kf2A00	3.30.530
3p9vA00	3.30.530
1xfsA00	3.30.530
3otlA00	3.30.530
2ns9A01	3.30.530
6ka3A01	3.30.530
1xuvA00	3.30.530
6v04A01	3.30.530
7wa9A01	3.30.530
3tfzB00	3.30.530
1jssA00	3.30.530
3w9kA00	3.30.530
4xrtA01	3.30.530
3q6aB00	3.30.530
8es5A01	3.30.530
2il5A00	3.30.530
3p51A00	3.30.530
3oh8A01	3.30.530
3qszA00	3.30.530
1z94B00	3.30.530
3q63F00	3.30.530
2pcsA00	3.30.530
4fpwB00	3.30.530
2kczA00	3.30.530
1em2A00	3.30.530
3p0lD00	3.30.530
2e3nA00	3.30.530
3cnwA00	3.30.530
2d4rA00	3.30.530
3ijtB00	3.30.530
2ffsA00	3.30.530
3pu2B00	3.30.530
2wqlA00	3.30.530
3ni8A00	3.30.530
1vjhA00	3.30.530
2psoB02	3.30.530
2qpvA00	3.30.530
1ln1A00	3.30.530
3eliA00	3.30.530
2r55A00	3.30.530
3fo5B00	3.30.530
6serA01	3.30.530
1fvzA00	3.30.530
2l9pA00	3.30.530
2m47A00	3.30.530
2lakA00	3.30.530
2lf2A00	3.30.530
1zxfA00	3.30.530
1xn5A00	3.30.530
2le1A00	3.30.530
2k5gA01	3.30.530
1t17A00	3.30.530
2leqA00	3.30.530
2l8oA00	3.30.530
2lioA00	3.30.530
2m89A00	3.30.530
1x53A01	3.30.530
2mouA00	3.30.530
2yh6D00	3.30.530
4ncbA01	3.30.530
3nqnA00	3.30.530
4e6fA00	3.30.530
4jhyA00	3.30.530
5iz3A01	3.30.540
4ir8A01	3.30.540
2gq1A01	3.30.540
1dbzA01	3.30.540
1jp4A01	3.30.540
2bjiA01	3.30.540
4n81A01	3.30.540
1g0hA01	3.30.540
3b8bA01	3.30.540
1ni9A01	3.30.540
3lv0A01	3.30.540
2p3nA01	3.30.540
1ka1A01	3.30.540
4o7iA01	3.30.540
5esyA01	3.30.540
1lbvA01	3.30.540
3qmfA01	3.30.540
1inpA02	3.30.540
4qxdA01	3.30.540
2q74A01	3.30.540
2opeA00	3.30.540
3cskA02	3.30.540
6zzmA01	3.30.559
2rkvA01	3.30.559
2rkvA02	3.30.559
4jn3A01	3.30.559
4g0bA02	3.30.559
1ciaA00	3.30.559
4g0bA01	3.30.559
6wcsA01	3.30.559
6wcsA02	3.30.559
6zbsA02	3.30.559
2e1vA02	3.30.559
2xhgA01	3.30.559
2e1vA01	3.30.559
3l60A01	3.30.559
2jgpA02	3.30.559
8dqoB02	3.30.559
8dqoB01	3.30.559
3fotA01	3.30.559
7c1hB01	3.30.559
2i9dA00	3.30.559
2ii3A01	3.30.559
6lpwA02	3.30.559
6h05A00	3.30.559
1xmcB03	3.30.559
1ndbA01	3.30.559
2debB02	3.30.559
7kw0A02	3.30.559
2bghA01	3.30.559
2bghA02	3.30.559
2vsqA01	3.30.559
5t3eB01	3.30.559
1q9jB01	3.30.559
1dpbA00	3.30.559
6lpwB01	3.30.559
4zxwB01	3.30.559
8p5sA01	3.30.559
3maeA00	3.30.559
1l5aA01	3.30.559
7r9xA01	3.30.559
6oyfA01	3.30.559
6mfxA02	3.30.559
4hvmB01	3.30.559
7x0fA01	3.30.559
4zxhA01	3.30.559
5t3dA01	3.30.559
7r5mA01	3.30.559
6n8eA01	3.30.559
7emyA02	3.30.559
7ry6A01	3.30.559
5u89A02	3.30.559
5du9B02	3.30.559
2jgpA03	3.30.559
7jtjA01	3.30.559
7emyA03	3.30.559
3fotA02	3.30.559
2xhgA02	3.30.559
7r9xA02	3.30.559
4znmA01	3.30.559
6aefA01	3.30.559
5t3eB02	3.30.559
2vsqA02	3.30.559
1l5aA03	3.30.559
5ja2A01	3.30.559
6n8eA02	3.30.559
4hvmD02	3.30.559
1q9jB02	3.30.559
1ndbA02	3.30.559
2debA03	3.30.559
1xl7A02	3.30.559
1gpeA03	3.30.560
4h7uA02	3.30.560
5oc1A02	3.30.560
3q9tA02	3.30.560
4ha6A02	3.30.560
1aj6A00	3.30.565
1y4uB01	3.30.565
1b3qB02	3.30.565
1h7sA01	3.30.565
1y8oA02	3.30.565
3cwvA01	3.30.565
6blkC00	3.30.565
1ysrA00	3.30.565
5idmA00	3.30.565
7zp0A01	3.30.565
1s14B00	3.30.565
3a0rA03	3.30.565
4gczB03	3.30.565
1mu5A01	3.30.565
1b63A01	3.30.565
1id0A00	3.30.565
3sl2A00	3.30.565
6rh8A02	3.30.565
4gt8A00	3.30.565
1r62A00	3.30.565
3d36B01	3.30.565
1pvgA01	3.30.565
4pl9A00	3.30.565
4qpkB02	3.30.565
4bixB02	3.30.565
2o1uB01	3.30.565
3ehgA00	3.30.565
4bxiA00	3.30.565
1gkxA01	3.30.565
3zxoA00	3.30.565
8g3lE01	3.30.565
4fppA02	3.30.565
4q20A02	3.30.565
3jz3B01	3.30.565
1l0oA00	3.30.565
6qrjA01	3.30.565
7n0eB02	3.30.565
3ke6A02	3.30.565
4kp4A02	3.30.565
4r3aA02	3.30.565
6lgqC01	3.30.565
6m36O01	3.30.565
2q2eB01	3.30.565
1ixmB02	3.30.565
4e72A01	3.30.565
5jenA01	3.30.565
3cygA01	3.30.565
3s5tA01	3.30.565
2hhiA01	3.30.565
2c1iA01	3.30.565
3lmmA03	3.30.565
1bo7A00	3.30.572
1tisA00	3.30.572
3egyX00	3.30.572
1b5eA00	3.30.572
1bkpA00	3.30.572
3v8hC00	3.30.572
3hj3B02	3.30.572
1p50A02	3.30.590
7cqnC01	3.30.590
6fh1B01	3.30.590
4lniA02	3.30.590
3ng0A02	3.30.590
7ewsB02	3.30.590
4hppA02	3.30.590
2d3aA02	3.30.590
4z9mB02	3.30.590
2gwcA00	3.30.590
1va6B02	3.30.590
1r8gA00	3.30.590
3ln6A01	3.30.590
3ig5A02	3.30.590
1oqwA00	3.30.700
3sojB00	3.30.700
1hpwA00	3.30.700
5vawA01	3.30.700
2hi2A00	3.30.700
1t92A01	3.30.700
5cfvA01	3.30.700
4xa2A01	3.30.700
3jyzA00	3.30.700
3sokB00	3.30.700
1zq7A01	3.30.700
1wscA01	3.30.700
3n6rA03	3.30.700
3u9sE04	3.30.700
5hz7A01	3.30.700
1a68A00	3.30.710
1r29A00	3.30.710
5eupA00	3.30.710
3m4tA00	3.30.710
2vkpB00	3.30.710
2vpkA00	3.30.710
5bxhA00	3.30.710
4b9kE00	3.30.710
5zb2B00	3.30.710
3m5bA00	3.30.710
4crhA00	3.30.710
2ihcD01	3.30.710
1cs3A00	3.30.710
3ga1A00	3.30.710
5a15A00	3.30.710
2ppiA01	3.30.710
4uyiA00	3.30.710
4cxjA00	3.30.710
7phiA01	3.30.710
2p1pA00	3.30.710
4yy8B01	3.30.710
4uijA00	3.30.710
6p7vD00	3.30.710
6guvA00	3.30.710
3i3nA01	3.30.710
3hqiA02	3.30.710
4hxiA01	3.30.710
8gq6B01	3.30.710
6v88A00	3.30.710
1e8oD00	3.30.720
1e8oA00	3.30.720
2w9jA00	3.30.720
1914A00	3.30.720
2ffgA00	3.30.720
1ujrA01	3.30.720
7sz2A01	3.30.720
2a90A01	3.30.720
2a90A02	3.30.720
1x4rA01	3.30.720
2dk6A01	3.30.720
2x5gA00	3.30.720
2k4nA00	3.30.720
3tu3B01	3.30.720
1vwxk00	3.30.720
4a18P00	3.30.720
1u7iA01	3.30.720
1u7iA02	3.30.720
3vcxA02	3.30.720
3itwA02	3.30.720
3sk1A02	3.30.720
3bt3A02	3.30.720
2kjzA02	3.30.720
3m2oA01	3.30.720
3sk1C01	3.30.720
3itwB01	3.30.720
2kjzA01	3.30.720
4gywA04	3.30.720
1rniA01	3.30.720
1sziA01	3.30.720
3l9aX01	3.30.720
4f87B00	3.30.720
4kqeA03	3.30.720
4m8aA00	3.30.720
4v0bA00	3.30.720
2kjxA01	3.30.720
7wq5A01	3.30.730
1gccA00	3.30.730
2bn8A00	3.30.730
2kvtA00	3.30.730
1pwkA00	3.30.740
7kznP01	3.30.740
1h4xA00	3.30.750
3f43A01	3.30.750
4hylA00	3.30.750
4dgfA00	3.30.750
1vc1A00	3.30.750
2vy9A00	3.30.750
4qtpD00	3.30.750
3lklA00	3.30.750
3ny7A00	3.30.750
3t6oA00	3.30.750
3lloA00	3.30.750
4dghA00	3.30.750
1auzA00	3.30.750
3if5A02	3.30.750
2dfwA02	3.30.750
4xs5B00	3.30.750
6xgzB01	3.30.750
6m37B01	3.30.750
7d06C01	3.30.750
7ch9L01	3.30.750
2klnA00	3.30.750
1j7xA01	3.30.750
1k32A03	3.30.750
1fc6A01	3.30.750
4l8kA01	3.30.750
4ghnA01	3.30.750
1hf2A01	3.30.750
3ju4A01	3.30.750
4hizA01	3.30.750
2oasA02	3.30.750
3c0kA02	3.30.750
1wxxA02	3.30.750
2b78A02	3.30.750
3vseB02	3.30.750
3v97A03	3.30.750
1bplA01	3.30.750
4ae2C01	3.30.750
2rrlA01	3.30.750
3dupA02	3.30.750
3k50A01	3.30.750
2dxnA02	3.30.750
3mogA03	3.30.750
4jc0A03	3.30.750
4jc0A02	3.30.750
3q23A06	3.30.750
5abxA00	3.30.760
3hxiA01	3.30.760
1ap8A00	3.30.760
2jgbA01	3.30.760
2wmcA00	3.30.760
1ztpA01	3.30.760
4b6uA00	3.30.760
5w2fA01	3.30.780
4mo0A00	3.30.780
4v1al00	3.30.780
2if1A00	3.30.780
1d1rA00	3.30.780
1vw4700	3.30.780
1rifA01	3.30.780
2kx2A00	3.30.780
2gk9B01	3.30.800
5c3vA01	3.30.800
1bo1A02	3.30.810
4tz7A02	3.30.810
3go9A02	3.30.830
3go9A01	3.30.830
3cx5B01	3.30.830
3cx5A02	3.30.830
3gwbA01	3.30.830
3amjB01	3.30.830
4xeaA01	3.30.830
4l3tA02	3.30.830
4l3tA03	3.30.830
2g47A03	3.30.830
2g47A04	3.30.830
3cx5A01	3.30.830
1bccA01	3.30.830
1bccB01	3.30.830
2g47A02	3.30.830
3d3yA01	3.30.830
1bccA02	3.30.830
1bccB02	3.30.830
2fgeA02	3.30.830
1q2lA01	3.30.830
3amjB02	3.30.830
1q2lA04	3.30.830
1q2lA03	3.30.830
4xeaA02	3.30.830
1q2lA02	3.30.830
2fgeA03	3.30.830
3d3yA02	3.30.830
3eoqA01	3.30.830
2fgeA04	3.30.830
8ab6B02	3.30.830
4nnzA01	3.30.830
1hr6A01	3.30.830
7y8uF01	3.30.830
2fgeA01	3.30.830
4l3tA04	3.30.830
6ofsA03	3.30.830
1hr6B02	3.30.830
6ofsA02	3.30.830
6ofsA01	3.30.830
3amiA02	3.30.830
4nnzA02	3.30.830
1hr7C02	3.30.830
3hdiA01	3.30.830
3ih6E00	3.30.830
5eufA01	3.30.830
3eoqB02	3.30.830
8b6jb01	3.30.830
3hdiA02	3.30.830
6ofsA04	3.30.830
3cx5B02	3.30.830
5eufA02	3.30.830
4iofB01	3.30.830
3a1pB00	3.30.860
1vx2P00	3.30.860
1f0iA01	3.30.870
1jy1A01	3.30.870
4gelB00	3.30.870
1jy1A02	3.30.870
4urjD00	3.30.870
2c1lA01	3.30.870
3hsiA02	3.30.870
7wu1A01	3.30.870
3sq3A01	3.30.870
4ggjA00	3.30.870
2f5tX01	3.30.870
1q32C02	3.30.870
4rctA01	3.30.870
1f0iA02	3.30.870
7e0mA01	3.30.870
3hsiA01	3.30.870
1xdpA03	3.30.870
